V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,intro,time_front_1,time_front_2,time_front_3,time_front_4,RL_index_1,RL_index_2,RL_index_3,RL_index_4,RL_index_5,RL_index_6,RL_index_7,RL,partyid,partywhich,partylean,govsymp,A_intro,F+Act.Stim,F+Act.Time_1,F+Act.Time_2,F+Act.Time_3,F+Act.Time_4,F-Act.Stim,F-Act.Time_1,F-Act.Time_2,F-Act.Time_3,F-Act.Time_4,F+For.Stim,F+For.Time_1,F+For.Time_2,F+For.Time_3,F+For.Time_4,F-For.Stim,F-For.Time_1,F-For.Time_2,F-For.Time_3,F-For.Time_4,F+Cha.Stim,F+Cha.Time_1,F+Cha.Time_2,F+Cha.Time_3,F+Cha.Time_4,F-Cha.Stim,F-Cha.Time_1,F-Cha.Time_2,F-Cha.Time_3,F-Cha.Time_4,Q230,Act.Find,Act.Solve,Q233,Act.Char_1,Act.Char_2,Act.Char_3,Act.Char_4,Act.Char_5,Act.Char_6,Act.Char_7,Act.Char_8,Q247,For.Find,For.Solve,Q250,For.Char_1,For.Char_2,For.Char_3,For.Char_4,For.Char_5,For.Char_6,For.Char_7,For.Char_8,Q252,Cha.Find,Cha.Solve,Q255,Cha.Char_1,Cha.Char_2,Cha.Char_3,Cha.Char_4,Cha.Char_5,Cha.Char_6,Cha.Char_7,Cha.Char_8,J_Back_1,J_Back_2_1,J_Back_2_2,J_Back_2_3,J_Back_2_4,J_Back_2_5,J_Back_2_7,J_Back_2_8,J_Back_3,J_Back_4,J_Back_5,J_Intro,J_Ind1_AU,Ind1_Tid_A_1,Ind1_Tid_A_2,Ind1_Tid_A_3,Ind1_Tid_A_4,J_Ind1_KU,Ind1_Tid_K_1,Ind1_Tid_K_2,Ind1_Tid_K_3,Ind1_Tid_K_4,J_Ind2_AU,Ind2_Tid_A_1,Ind2_Tid_A_2,Ind2_Tid_A_3,Ind2_Tid_A_4,J_Ind2_KU,Ind2_Tid_K_1,Ind2_Tid_K_2,Ind2_Tid_K_3,Ind2_Tid_K_4,J_Ind3_AU,Ind3_Tid_A_1,Ind3_Tid_A_2,Ind3_Tid_A_3,Ind3_Tid_A_4,J_Ind3_KU,Ind3_Tid_K_1,Ind3_Tid_K_2,Ind3_Tid_K_3,Ind3_Tid_K_4,J_Post_1,J_Post_2,J_Post_3,Q58,Gender,Age,Edu_Own,Edu_Own_TEXT,GapYears,Study,Study_TEXT,Quota,Quota_TEXT,Grades,Housing,Housing_TEXT,Income_Own,PopSize,Income_M,Income_F,Job_M,Job_M_TEXT,Job_F,Job_F_TEXT,Edu_M,Edu_M_TEXT,Edu_F,Edu_F_TEXT,LastVote,VoteNow,LocationLatitude,LocationLongitude,LocationAccuracy
R_2c7cFbBNEDg5ppv,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:29,1,1,6.857,112.762,113.871,9,2,4,3,2,2,2,1,7,2,,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.897,10.069,62.37,2,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,1,6,8,9,10,5,5,7,4,1,,,,,1,,,11,4,8,1,,,,,,9,8.248,8.248,14.182,1,11,10.405,10.405,11.79,1,,,,,,8,25.325,30.458,32.477,2,,,,,,8,4,6,1,2,21,4,,1,3,,1,,"9,9",3,,?,50,?,?,1,,4,,4,,6,,8,2,56.15339661,10.22549438,-1
R_a32rf67SfyKbPep,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:15,9/28/2015 11:29,1,1,17.839,111.462,112.661,8,2,5,4,4,2,4,5,8,2,,5,7,1,,,,,,,,,,,1,0,0,43.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,1,6,6,8,5,4,6,3,8,,,,,,,,,,,,,1,,,,,1,,,8,3,8,1,,,,,,9,8.734,8.734,11.075,1,,,,,,11,9.994,13.74,14.48,2,,,,,,2,20.931,25.31,26.828,3,8,2,7,1,2,19,2,,0,3,,1,,"9,5",5,,100,50,400,350,6,,4,,6,,5,,5,5,56.15339661,10.22549438,-1
R_24cSIVcrgYunyj9,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:14,9/28/2015 11:29,1,1,24.106,109.316,110.374,8,2,1,2,3,1,6,3,5,2,,2,3,1,,,,,,,,,,,,,,,,,,,,,1,0,0,61.452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,6,1,11,11,10,6,10,8,8,8,1,,,,,1,,,11,4,10,1,,,,,,9,14.556,14.556,16.033,1,,,,,,10,25.723,25.723,27.956,1,8,33.973,33.973,36.041,1,,,,,,7,4,7,1,2,21,4,,1,3,,1,,"9,2",2,,60000,165,600,1.000.000,4,,4,,6,,6,,2,2,56.15339661,10.22549438,-1
R_10SFrkv6bivvLFN,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:29,1,1,24.422,112.286,113.619,8,1,3,4,2,2,6,4,7,1,6,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,79.649,0,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,9,9,9,5,6,7,7,7,1,,,,,,1,,11,3,4,1,5,29.763,29.763,31.67,1,,,,,,10,15.155,16.858,18.937,2,,,,,,,,,,,3,16.623,21.141,27.469,4,6,4,5,1,2,21,4,,1,3,,1,,10,7,,45,50000,,,2,,2,,5,,6,,6,6,56.15339661,10.22549438,-1
R_1gu5VmxJIlgygJb,Default Response Set,Anonymous,,,192.38.33.16,0,9/28/2015 11:15,9/28/2015 11:29,1,1,29.661,78.084,79.534,7,3,2,2,2,1,3,2,5,2,,13,4,1,,,,,,1,0,0,59.641,0,,,,,,,,,,,,,,,,,,,,,1,4,4,1,8,7,9,7,7,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,9,3,4,1,8,17.922,17.922,19.482,1,,,,,,9,21.666,21.666,23.416,1,,,,,,,,,,,6,20.176,20.176,21.501,1,6,4,6,1,2,20,4,,1,3,,1,,"10,8",6,,75000,10000,200000,500000,11,førtidspensionist,4,,5,,5,,4,2,56.15339661,10.22549438,-1
R_3KC8tdRtHIAivYW,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:14,9/28/2015 11:29,1,1,24.325,110.047,111.587,9,4,2,2,4,1,3,2,4,1,2,,5,1,,,,,,,,,,,,,,,,1,0,0,67.781,0,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,10,8,10,10,6,6,6,7,,,,,,,,,,,,,1,,,,,,1,,11,3,6,1,10,10.601,10.601,11.705,1,,,,,,,,,,,8,27.982,27.982,36.631,1,6,17.517,17.517,24.385,1,,,,,,6,4,7,1,2,20,4,,1,3,,1,,"11,8",6,,,10,,,11,Praktiserende læge,11,Praktiserende læge,6,,6,,2,2,56.15339661,10.22549438,-1
R_2aKUabr16FnxAlz,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:14,9/28/2015 11:29,1,1,20.589,85.3,93.862,7,2,4,4,2,1,2,4,9,1,8,,8,1,1,0,0,56.152,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,10,10,10,8,9,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,4,6,1,8,13.532,13.532,20.557,1,,,,,,10,8.188,8.188,10.811,1,,,,,,8,9.736,9.736,13.538,1,,,,,,5,4,8,1,2,18,4,,0,3,,1,,12,7,,10800,12000,400,480,4,,4,,5,,6,,8,8,56.15339661,10.22549438,-1
R_3IQaAzeFIiGHWUq,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:15,9/28/2015 11:29,1,1,26.836,106.921,108.819,8,4,2,1,2,1,2,1,3,2,,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,48.905,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,6,5,5,6,4,4,4,9,1,,,,,1,,,10,6,1,1,,,,,,8,13.858,15.73,19.404,2,11,6.762,12.921,16.73,3,,,,,,,,,,,5,28.454,40.521,56.142,3,8,2,4,1,1,22,4,,2,3,,1,,"8,2",6,,72,180,450,550,3,,4,,5,,5,,10,10,56.15339661,10.22549438,-1
R_3EIKfIcgAAQOLGV,Default Response Set,Anonymous,,,192.38.33.14,0,9/28/2015 11:14,9/28/2015 11:29,1,1,58.658,131.815,136.034,7,1,2,2,2,1,3,3,9,3,,5,6,1,,,,,,,,,,,,,,,,1,0,0,66.457,0,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,8,4,10,5,3,6,5,10,,,,,,,,,,,,,1,,,,,1,1,,11,3,10,1,6,25.984,25.984,27.714,1,,,,,,,,,,,10,8.841,14.098,15.152,2,4,14.955,14.955,16.195,1,,,,,,9,3,10,1,2,20,4,,0,3,,2,,9,2,,90,13,?,?,2,,4,,2,,3,,5,5,56.15339661,10.22549438,-1
R_3PuCYqr2Jmb63hF,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:15,9/28/2015 11:29,1,1,26.144,148.584,150.467,12,3,3,1,2,1,2,3,6,3,,2,5,1,,,,,,1,0,0,76.19,0,,,,,,,,,,,,,,,,,,,,,1,4,4,1,6,5,6,6,5,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,11,3,9,1,,,,,,6,28.071,28.071,29.437,1,,,,,,3,45.871,57.82,59.068,2,,,,,,6,19.587,21.56,24.304,2,7,3,8,1,1,23,4,,3,3,,1,,9,3,,,26000,,,,,,,,,,,2,2,56.15339661,10.22549438,-1
R_1QbzPQBb80Y71X6,Default Response Set,Anonymous,,,192.38.33.16,0,9/28/2015 11:14,9/28/2015 11:29,1,1,20.705,116.646,118.876,8,2,2,2,3,4,2,2,6,2,,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,57.282,0,,,,,,,,,,,,,,,,,,,,,,,,,1,8,5,1,7,4,5,4,4,4,5,6,2,,,,,,1,,10,6,11,1,,,,,,5,28.578,28.578,35.041,1,6,26.227,30.752,31.853,2,,,,,,3,12.531,12.531,14.703,1,,,,,,5,3,8,1,1,21,4,,1,3,,2,,"8,9",6,,75000,2500,250000,250000,2,,2,,5,,5,,2,2,56.15339661,10.22549438,-1
R_T6O3jV5fLFc846J,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:14,9/28/2015 11:29,1,1,25.795,116.187,119.253,10,4,5,2,2,2,3,4,7,3,,7,5,1,,,,,,,,,,,,,,,,,,,,,1,0,0,66.991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,6,7,6,5,6,5,7,8,1,,,,,,1,,8,6,1,1,,,,,,3,12.855,12.855,15.156,1,3,19.622,19.622,21.106,1,,,,,,,,,,,3,15.7,15.7,17.172,1,1,3,9,1,2,20,4,,1,3,,1,,"8,9",6,,ca 95000,250,ca 100.000-150.000,ca 250.000-300.000,7,,3,,2,,2,,7,7,56.15339661,10.22549438,-1
R_3sBJOrKFK0uZKxp,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:14,9/28/2015 11:29,1,1,24.727,86.818,88.122,8,2,2,2,6,2,4,4,4,3,,1,1,1,,,,,,,,,,,,,,,,1,0,0,57.156,0,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,7,6,7,8,8,6,6,7,,,,,,,,,,,,,1,,,,,,1,,11,2,4,1,10,11.1,11.1,13.543,1,,,,,,,,,,,7,16.55,16.55,17.848,1,9,12.644,12.644,13.695,1,,,,,,4,4,4,1,2,21,4,,1,3,,1,,"9,5",3,,,35000,,,4,,4,,2,,2,,1,14,56.15339661,10.22549438,-1
R_1FywcEjjcZ21mRS,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:29,1,1,18.761,73.438,92.82,7,4,1,1,4,1,3,1,3,1,4,,3,1,,,,,,1,0,0,57.989,0,,,,,,,,,,,,,,,,,,,,,1,6,7,1,8,6,8,5,7,8,6,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,4,7,1,9,9.494,14.158,16.332,2,,,,,,10,19.463,19.463,21.564,1,,,,,,,,,,,2,11.755,15.841,17.695,2,4,4,8,1,1,20,4,,1,3,,1,,"11,9",6,,70000,2000,450000,350000,4,,1,,5,,1,,4,4,56.15339661,10.22549438,-1
R_1FaZ6uaKRaehERi,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:14,9/28/2015 11:29,1,1,22.73,116.011,117.33,9,1,4,2,6,3,6,3,6,3,,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,89.831,0,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,1,9,9,10,10,6,7,7,9,1,,,,,1,,,11,4,5,1,,,,,,8,24.845,29.407,30.273,3,9,22.967,22.967,28.269,1,,,,,,7,25.084,27.051,28.067,2,,,,,,6,4,6,1,2,20,4,,1,2,,1,,"9,9",2,,70.8,5.5,300,200,1,,10,,1,,1,,1,1,56.15339661,10.22549438,-1
R_2ClApi91bQgTDDc,Default Response Set,Anonymous,,,192.38.33.4,0,9/28/2015 11:14,9/28/2015 11:29,1,1,16.976,94.861,96.781,10,1,2,5,1,1,1,4,11,1,5,,9,1,1,0,0,61.947,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,9,9,7,8,7,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,3,7,1,8,15.598,25.565,26.982,3,,,,,,9,44.432,46.157,48.572,2,,,,,,8,10.849,10.849,17.751,1,,,,,,3,3,8,1,1,22,1,,0,3,,1,,"10,2",2,,70000,1500,300000+,,2,,,,5,,,,5,5,56.15339661,10.22549438,-1
R_1FP5tUH2n4XvYnQ,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:15,9/28/2015 11:29,1,1,22.901,75.498,81.776,7,4,3,1,2,1,1,3,4,2,,4,4,1,1,0,0,48.924,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,1,8,6,7,5,3,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,7,2,6,1,,,,,,5,5.54,5.54,7.369,1,3,57.753,57.753,59.512,1,,,,,,,,,,,2,15.348,55.825,58.543,2,3,2,6,1,2,21,4,,1,3,,1,,"10,3",5,,100,45,"Førtidspensionist, ved ikke","Førtidspensionist, ved ikke",11,"Førtidspensionist, HF, uddannelse",11,"Førtidspensionist, HF uddannelse",3,,3,,4,2,56.15339661,10.22549438,-1
R_0AjrxLhsfhOBhDn,Default Response Set,Anonymous,,,192.38.33.14,0,9/28/2015 11:15,9/28/2015 11:30,1,1,41.311,203.227,162.819,12,4,2,1,4,1,3,2,5,2,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,45.95,0,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,4,4,4,4,5,8,4,7,1,,,,,,1,,11,6,,1,,,,,,,0,0,6.742,0,,,,,,,3.913,3.913,18.724,1,,,,,,,0,0,19.313,0,,6,,1,2,21,4,,2,3,,1,,9.1,2,,,1000,,,3,,1,,5,,2,,1,10,56.15339661,10.22549438,-1
R_1QFxVsNAnNt5Pys,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:14,9/28/2015 11:30,1,1,27.94,98.852,102.996,7,1,5,1,1,2,6,1,8,2,,12,3,1,1,0,0,58.962,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,10,9,11,10,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,3,2,10,1,1,32.618,32.618,34.372,1,,,,,,,,,,,10,25.905,25.905,26.965,1,11,17.313,17.313,18.481,1,,,,,,2,2,6,1,1,20,4,,1 år ,3,,1,,9.9,2,,43.000 kr,40,2 mio,2.3 mio,6,,4,,6,,6,,4,4,56.15339661,10.22549438,-1
R_2xzxo3Z2VIn6TdV,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:30,1,1,23.673,55.968,57.199,7,2,3,2,2,2,6,3,6,1,2,,3,1,1,0,0,42.445,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,8,6,7,4,3,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,10,4,5,1,,,,,,10,11.577,11.577,14.768,1,10,7.33,7.33,10.005,1,,,,,,8,14.252,14.252,15.344,1,,,,,,7,4,7,1,2,20,4,,1,3,,1,,"10,8",6,,70.8,100,250,450,11,Oversætter af varedeklarationer (kategorier forstås ikke),11,Ingeniør (kategorier forstås ikke),4,,5,,2,2,56.15339661,10.22549438,-1
R_3oLpcnopzenjWKx,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:14,9/28/2015 11:30,1,1,26.655,109.215,110.646,9,2,4,1,2,1,3,1,4,1,2,,3,1,,,,,,,,,,,1,0,0,69.584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,1,5,5,5,5,7,6,6,6,,,,,,,,,,,,,1,,,,,,1,,11,4,3,1,7,17.517,17.517,18.865,1,,,,,,,,,,,4,23.452,23.452,24.971,1,5,19.842,19.842,21.618,1,,,,,,8,4,5,1,2,20,4,,1,3,,1,,"10,8",6,,72000,115000,480000,550000,2,,2,,5,,2,,2,2,56.15339661,10.22549438,-1
R_1qh5caVjFFxyLHX,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:14,9/28/2015 11:30,1,1,23.086,109.882,111.336,8,3,2,2,4,1,2,4,5,1,2,,5,1,1,0,0,50.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,8,6,8,7,6,7,6,8,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,11,4,5,1,8,15.213,15.213,16.939,1,,,,,,8,23.612,23.612,29.15,1,,,,,,,,,,,5,12.522,16.317,18.377,2,4,4,8,1,1,21,4,,1,3,,1,,"8,3",6,,70000,0,25000,350000,3,,2,,2,,2,,2,2,56.15339661,10.22549438,-1
R_3equfE1VWd6ZzIL,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:16,9/28/2015 11:30,1,1,11.88,125.809,127.715,10,3,3,3,4,2,1,2,4,3,,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.136,45.136,62.371,1,,,,,,,,,,,,,,,,,,,,,,,,,1,9,7,1,9,6,8,5,8,8,6,9,1,1,,,,1,,,10,6,11,1,,,,,,7,10.134,16.928,18.002,4,9,24.847,27.735,28.31,5,,,,,,,,,,,9,7.312,7.312,11.785,1,6,4,9,1,1,22,4,,2,3,,1,,"10,1",3,,70836,3000,30000,35000,3,,3,,2,,2,,10,10,56.15339661,10.22549438,-1
R_3rIg5jQcMirtCzJ,Default Response Set,Anonymous,,,192.38.33.17,0,9/28/2015 11:15,9/28/2015 11:30,1,1,22.824,82.217,83.512,7,3,2,2,4,1,6,2,4,2,,4,2,1,,,,,,,,,,,,,,,,1,0,0,57.267,0,,,,,,,,,,,,,,,,,,,,,,,1,7,4,1,7,9,9,7,8,7,10,8,,,,,,,,,,,,,2,,,,,1,,,9,6,1,1,9,14.553,14.553,16.146,1,,,,,,11,40.556,40.556,42.643,1,,,,,,,,,,,8,9.999,9.999,11.246,1,7,4,7,1,2,22,4,,2,2,,1,,"9,6",3,,90,173000,396000,420000,3,,4,,5,,5,,4,4,56.15339661,10.22549438,-1
R_0v3sIpk5M7XtwuB,Default Response Set,Anonymous,,,192.38.33.7,0,9/28/2015 11:14,9/28/2015 11:30,1,1,4.332,97.107,100.083,9,5,1,1,1,1,6,1,2,2,,9,1,1,1,5.9,50.477,54.178,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,8,1,8,10,9,8,6,8,5,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,3,4,1,,,,,,9,17.827,17.827,19.965,1,,,,,,9,7.968,7.968,11.469,1,7,20.874,20.874,32.376,1,,,,,,5,2,7,1,1,22,4,,2,2,,1,,"8,7",3,,100,300,250,250,3,,3,,5,,5,,4,9,56.15339661,10.22549438,-1
R_ABcHUUZaxc2K4jT,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:14,9/28/2015 11:30,1,1,26.394,92.1,94.192,8,3,5,2,4,1,3,2,5,1,2,,4,1,,,,,,,,,,,1,0,0,60.181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,10,10,10,10,4,6,3,9,,,,,,,,,,,,,1,,,1,,1,,,11,2,5,1,,,,,,8,11.73,11.73,12.882,1,9,8.639,8.639,11.383,1,,,,,,,,,,,7,29.317,29.317,30.718,1,7,3,6,1,1,21,4,,1,3,,1,,"10,0",5,,150,2000,400,400,6,,11,Efterlønnet,2,,2,,2,2,56.15339661,10.22549438,-1
R_0Jv9uyb0kiPqRGN,Default Response Set,Anonymous,,,94.191.189.127,0,9/28/2015 11:14,9/28/2015 11:30,1,1,3.091,96.087,101.31,11,3,2,2,3,1,4,1,4,3,,1,3,1,,,,,,,,,,,,,,,,1,6.538,6.538,41.503,1,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,8,10,7,6,6,6,3,6,,,,,,,,,,,,,1,,,,,,1,,11,6,6,1,9,7.429,7.429,16.941,1,,,,,,,,,,,10,11.995,16.864,18.859,2,,,,,,3,19.907,25.219,26.69,3,10,4,7,1,1,20,4,,1,3,,1,,"9,3",6,,123000,55000,444000,360000,3,,3,,5,,5,,1,1,55.66670227,12.58329773,-1
R_1Aj2ZzMZlHEmM1z,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:11,9/28/2015 11:30,1,1,5.931,265.673,270.503,9,4,2,2,3,3,3,2,5,3,,4,5,1,,,,,,,,,,,,,,,,1,72.769,72.769,82.166,1,,,,,,,,,,,,,,,,,,,,,,,1,6,6,1,9,9,9,7,8,6,6,7,,,,,,,,,,,,,1,1,1,,1,,,,11,3,8,1,,,,,,10,17.04,17.04,27.254,1,10,13.597,13.597,14.597,1,,,,,,,,,,,8,24.949,24.949,27.039,1,6,3,7,1,2,21,4,,1,3,,1,,9.9,7,,32000,5000,,,4,,4,,6,,5,,4,4,56.15339661,10.22549438,-1
R_Rkw1JmOITkVv3ih,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:14,9/28/2015 11:30,1,1,19.175,98.564,102.901,8,2,4,1,1,1,2,4,6,2,,2,9,1,,,,,,,,,,,1,0,0,75.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,6,5,2,2,4,2,9,,,,,,,,,,,,,1,,,,,1,1,,11,5,8,1,,,,,,9,9.118,9.118,10.557,1,,,,,,10,11.399,11.399,13.846,1,9,20.694,20.694,22.144,1,,,,,,10,4,9,1,2,21,4,,2,3,,1,,"11,0",6,,120,2000,420,400,4,,4,,4,,2,,2,2,56.15339661,10.22549438,-1
R_pEODXO0SMRRYRzP,Default Response Set,Anonymous,,,80.62.116.86,0,9/28/2015 11:14,9/28/2015 11:30,1,1,25.093,125.725,128.994,9,4,2,4,4,1,3,4,4,1,9,,2,1,,,,,,,,,,,,,,,,,,,,,1,0,0,63.682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,9,1,9,9,7,8,8,8,8,10,1,,,,,,1,,11,4,8,1,8,25.116,28.481,30.094,2,,,,,,,,,,,10,8.419,8.419,16.149,1,,,,,,6,20.485,23.29,30.631,2,7,3,5,1,1,22,4,,2,3,,1,,"9,5",2,,90,4500,275,300,2,,2,,5,,2,,9,9,55.67610168,12.56829834,-1
R_6x9DGfxEOhzBqiB,Default Response Set,Anonymous,,,192.38.33.17,0,9/28/2015 11:15,9/28/2015 11:30,1,1,15.723,131.24,133.698,7,1,3,2,1,3,1,3,8,2,,5,6,1,,,,,,1,0,0,76.632,0,,,,,,,,,,,,,,,,,,,,,1,3,3,1,9,8,8,6,1,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,11,6,6,1,7,13.691,13.691,18.101,1,,,,,,10,6.525,26.792,28.126,4,,,,,,8,7.027,25.84,28.516,6,,,,,,6,4,3,1,1,21,6,IB,2,3,,2,,,6,,120000,3000,300000,800000,2,,4,,3,,5,,5,14,56.15339661,10.22549438,-1
R_1Mqr0Fr43J44fjX,Default Response Set,Anonymous,,,192.38.33.17,0,9/28/2015 11:15,9/28/2015 11:30,1,1,18.278,94.319,99.591,8,2,4,2,4,1,2,2,5,2,,2,2,1,,,,,,,,,,,,,,,,1,3.43,43.536,50.855,2,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,9,8,9,8,7,7,8,9,,,,,,,,,,,,,1,1,1,,,,,,11,3,3,1,10,23.709,29.624,31.268,2,,,,,,,,,,,9,11.899,11.899,17.501,1,8,6.868,6.868,11.073,1,,,,,,9,4,5,1,2,22,4,,2,3,,1,,"11,6",6,,70000,2500,0,500000,9,,7,,4,,2,,2,1,56.15339661,10.22549438,-1
R_3D0A2qVPUnpsU6H,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:15,9/28/2015 11:30,1,1,31.781,116.567,117.7,8,3,5,2,2,1,3,5,6,3,,2,12,1,,,,,,,,,,,,,,,,,,,,,1,88.999,89.847,90.327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,1,8,8,9,10,7,9,6,8,1,1,1,,,1,,,10,3,4,1,10,13.072,13.072,14.031,1,,,,,,,,,,,10,7.611,7.611,10.248,1,,,,,,10,34.288,34.288,35.7,1,6,3,4,1,1,21,4,,1,2,,1,,"9,7",3,,,1300,,,10,,5,,3,,2,,2,2,56.15339661,10.22549438,-1
R_2Y65jWTulzQJxgL,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:14,9/28/2015 11:30,1,1,21.414,86.458,89.694,8,2,5,2,2,3,2,3,7,1,8,,9,1,,,,,,1,0,0,54.62,0,,,,,,,,,,,,,,,,,,,,,1,7,7,1,8,7,9,6,8,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,4,9,1,,,,,,7,22.102,22.102,30.54,1,9,8.562,8.562,23.033,1,,,,,,,,,,,4,8.526,8.526,13.57,1,7,4,8,1,2,20,4,,2,3,,1,,"10,3 ",8,i hus ,70,35000,1000000,500000,6,,4,,6,,6,,8,8,56.15339661,10.22549438,-1
R_2TMDTfF30fraDIo,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:12,9/28/2015 11:30,1,1,23.764,101.002,101.981,8,3,2,2,1,1,2,3,6,1,2,,5,1,1,0,0,63.486,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,7,7,8,9,6,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,10,3,7,1,5,17.854,17.854,21.594,1,,,,,,8,34.786,34.786,36.264,1,,,,,,,,,,,5,18.204,18.204,20.6,1,5,4,8,1,1,20,4,,1,3,,1,,"9,6",1,,72000,6000,500000,550000,11,MIddel funktionær eller tjenestemand,11,MIddel funktionær eller tjenestemand,5,,5,,2,2,56.15339661,10.22549438,-1
